Moon Orbit Gear Train													
46	13	37	11	53	51		11.9020979						
													
Gears				Second Stage Ratio	Target Multiplier	Ratio	Target Ratio	Error (%)	Ang deviation in 100 years (deg)	Dist stage 1	Dist Stage 2	Pitch Scaling (stage 1)	Pitch Scaling (stage 2)
													
11	41	10	36	11.9020979	0.07452558062	0.8870127161	0.8870107566	0.0002209132918	0.07054304364	48	59	1.083333333	0.7796610169
10	41	11	36	11.9020979	0.07452558062	0.8870127161	0.8870107566	0.0002209132918	0.07054304364	48	59	1.0625	0.7966101695
11	36	10	41	11.9020979	0.07452558062	0.8870127161	0.8870107566	0.0002209132918	0.07054304364	48	59	0.9791666667	0.8644067797
10	36	11	41	11.9020979	0.07452558062	0.8870127161	0.8870107566	0.0002209132918	0.07054304364	48	59	0.9583333333	0.8813559322
15	54	11	41	11.9020979	0.07452558062	0.8870127161	0.8870107566	0.0002209132918	0.07054304364	48	59	1.4375	0.8813559322
11	54	15	41	11.9020979	0.07452558062	0.8870127161	0.8870107566	0.0002209132918	0.07054304364	48	59	1.354166667	0.9491525424
15	41	11	54	11.9020979	0.07452558062	0.8870127161	0.8870107566	0.0002209132918	0.07054304365	48	59	1.166666667	1.101694915
11	41	15	54	11.9020979	0.07452558062	0.8870127161	0.8870107566	0.0002209132918	0.07054304365	48	59	1.083333333	1.169491525
9	46	8	21	11.9020979	0.07452558062	0.887112887	0.8870107566	0.01151399301	3.677116169	48	59	1.145833333	0.4915254237
8	46	9	21	11.9020979	0.07452558062	0.887112887	0.8870107566	0.01151399301	3.677116169	48	59	1.125	0.5084745763
9	42	8	23	11.9020979	0.07452558062	0.887112887	0.8870107566	0.01151399301	3.677116169	48	59	1.0625	0.5254237288
8	42	9	23	11.9020979	0.07452558062	0.887112887	0.8870107566	0.01151399301	3.677116169	48	59	1.041666667	0.5423728814
12	46	8	28	11.9020979	0.07452558062	0.887112887	0.8870107566	0.01151399301	3.677116169	48	59	1.208333333	0.6101694915
8	46	12	28	11.9020979	0.07452558062	0.887112887	0.8870107566	0.01151399301	3.677116169	48	59	1.125	0.6779661017
15	46	8	35	11.9020979	0.07452558062	0.887112887	0.8870107566	0.01151399301	3.677116169	48	59	1.270833333	0.7288135593
12	46	10	35	11.9020979	0.07452558062	0.887112887	0.8870107566	0.01151399301	3.677116169	48	59	1.208333333	0.7627118644
10	46	12	35	11.9020979	0.07452558062	0.887112887	0.8870107566	0.01151399301	3.677116169	48	59	1.166666667	0.7966101695
8	46	15	35	11.9020979	0.07452558062	0.887112887	0.8870107566	0.01151399301	3.677116169	48	59	1.125	0.8474576271
9	23	8	42	11.9020979	0.07452558062	0.887112887	0.8870107566	0.01151399301	3.677116169	48	59	0.6666666667	0.8474576271
18	46	8	42	11.9020979	0.07452558062	0.887112887	0.8870107566	0.01151399301	3.677116169	48	59	1.333333333	0.8474576271
8	23	9	42	11.9020979	0.07452558062	0.887112887	0.8870107566	0.01151399301	3.677116169	48	59	0.6458333333	0.8644067797
16	46	9	42	11.9020979	0.07452558062	0.887112887	0.8870107566	0.01151399301	3.677116169	48	59	1.291666667	0.8644067797
